orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556582-2300,Dexcron Group AB,Dexcron Group AB,70200,,"70200; 71122; 69201; 66190; 71124",SUNDBYBERG,17279,BERGDALEN 8  L-1203,"Föremålet för bolagets verksamhet är uppdragsverksamheten inom affärsutveckling, redovisning samt finansiering i bolag mot aktier eller andelar. Uppdragsverksamhet av tjänster och produkter inom AI och IT. Uppdragsverksamhet av tjänster och produkter inom industri- och energiteknik med huvudinriktning på lagrade energikällor och reducering och återvinning av påverkande emissioner. Uppdragsverksamhet inom industri- och energiteknik med huvudinriktning på förnybara källor. Och därmed förenlig verksamhet. Verksamheterna skall bedrivas nationellt såväl som internationellt.",2000-02-09,active,,,,
556586-6919,KMG Advizer AB,KMG Advizer AB,70200,,"70200; 47631; 66301; 68203",TORSLANDA,42338,MESANVÄGEN 16,"Bolaget arbetar med konsultverksamhet inom managementfrågor för mindre till medelstora företag och även med konsultverksamhet inom detaljist- och grossisthandel. Bolaget skall även direkt eller genom dotterbolag bedriva handel med sportartiklar, kläder, skor och accessoarer, äga, förvalta och handla med värdepapper och fastigheter samt idka därmed förenlig verksamhet.",2000-03-03,active,,,,
556581-2624,Knuttes El Aktiebolag,Knuttes El Aktiebolag,43210,,43210,RÄTTVIK,79532,BRÄNDAVÄGEN 15,Bolaget skall bedriva elektriska installationer och därmed förenlig verksamhet.,1999-12-29,active,,,,
556593-3750,One more team AB,One more team AB,70200,,70200,MALMÖ,21112,KRANKAJEN 14,"Bolaget skall bedriva verksamhet inom områdena uthyrning av inventarier, konsulttjänster inom företagsadministration, personaluthyrning samt därmed förenlig verksamhet.",2000-12-05,active,,,,
556585-2000,ANPR Communications AB,ANPR Communications AB,70200,,"70200; 73300",STOCKHOLM,11456,TORSTENSSONSGATAN 4  BV,Bolaget skall bedriva konsultverksamhet inom PR och kommunikation och därmed förenlig verksamhet.,2000-02-21,active,,,,
556566-9271,Scandinavian Enterprise Management AB,Scandinavian Enterprise Management AB,70200,,70200,BÅSTAD,26933,PERSHÖGSGATAN 12,"Bolaget skall bedriva konsulting inom logistik och produktionsutveckling, försäljning av hudvårdsprodukter och behandlingar, förvaltning av värdepapper samt även idka annan därmed förenlig verksamhet.",1999-03-10,active,,,,
556412-0037,Torseke Ingenjörsbyrå Aktiebolag,Torseke Ingenjörsbyrå Aktiebolag,71124,,71124,BOLLNÄS,82150,BECKASINVÄGEN 9,Bolaget skall bedriva handel och konsultverksamhet inom VVS- och energiområdet ävensom idka därmed förenlig verksamhet.,1990-11-23,active,,,,
556584-0500,Bodens Busstrafik i Sverige AB,Bodens Busstrafik i Sverige AB,49390,,49390,ÄLVSBYN,94236,LEDNINGSVÄGEN 2,Föremålet för bolagets verksamhet är personbefordran med buss och taxi samt godsbefordran och därmed förenlig verksamhet.,2000-01-24,active,,,,
556567-8181,Smegull AB,Smegull AB,43330,,43330,HALMSTAD,30591,HEAGÅRD 1531,"Bolaget skall bedriva försäljning av golfprodukter, tillhanda- hållande av tjänster avseende golf såväl i Sverige som utomlands, legoarbeten inom byggbranschen, försäljning av silversmide samt därmed förenlig verksamhet.",1999-04-07,active,,,,
556539-5612,Diös Norrlandskusten AB,Diös Norrlandskusten AB,70100,,70100,ÖSTERSUND,83122,BOX 188,Bolaget skall äga och förvalta fast egendom samt därmed förenlig verksamhet.,1997-02-20,active,,,,
556584-8586,KM Plåt och Allservice Aktiebolag,KM Plåt och Allservice Aktiebolag,43222,,43222,ALAFORS,44950,RISHED TÅN 210,"Bolaget skall bedriva plåtslageriverksamhet, uthyrning av byggnadsliftar samt snöröjning och därmed förenlig verksamhet.",2000-02-14,active,,,,
556602-8584,Vidbilda AB,Vidbilda AB,71122,,"71122; 85594; 70200; 74130",RÄTAN,84595,OLLE PERS VÄG 10,Bolaget bedriver konsultverksamhet med utbildning och rådgivning inom företags- och personalutveckling och därmed förenlig verksamhet.,2000-12-22,active,,,,
556579-2404,Slatronic Invest AB,Slatronic Invest AB,71123,,71123,MÖLNBO,15396,ÄNGEN 51,"Bolaget skall bedriva handel med värdepapper, konsultverksamhet samt driva utvecklingsprojekt inom data, elektronik och telekommunikationsområdet samt därmed förenlig verksamhet.",1999-11-15,active,,,,
556429-8536,TORE KARLSSONS ÅKERI I BURTRÄSK Aktiebolag,TORE KARLSSONS ÅKERI I BURTRÄSK Aktiebolag,49410,,49410,BURTRÄSK,93732,JÄGARVÄGEN 1,Bolaget skall bedriva lastbilsåkeri samt därmed förenlig verksamhet.,1991-08-07,active,,,,
556581-3960,Creanom Development AB,Creanom Development AB,70200,,"70200; 74990; 96990",VALLENTUNA,18647,KOLTRASTVÄGEN 9,"Bolaget skall bedriva konsultverksamhet för individ -, team- och organisationsutveckling och därmed förenlig verksamhet, uppmuntra till utveckling och lärande och skapa växtkraft för en bättre och mer långsiktigt hållbar värld.",1999-12-15,active,,,,
556600-4890,ATM Måleritjänst AB,ATM Måleritjänst AB,43341,,43341,LJUNGSBRO,58575,LJUNG STENBACKEN 1,"Bolaget skall bedriva måleri- och byggnadsarbeten, försäljning av produkter tillhörande dessa verksamheter samt därmed förenlig verksamhet.",2000-11-08,active,,,,
556601-4857,Ekvall & Partners AB,Ekvall & Partners AB,69201,,69201,TOMELILLA,27336,LADUGATAN 28,"Bolaget skall bedriva konsultverksamhet inom områdena redovisning och ekonomi, uthyrning av inventarier och personal, samt äga och förvalta aktier.",2000-12-01,active,,,,
556586-3858,Amira Holding AB,Amira Holding AB,71122,,71122,OXIE,23839,HÅLTEGELVÄGEN 5,bolaget ska äga och förvalta aktier i dotterbolag samt därmed förenlig verksamhet,2000-03-07,active,,,,
556583-4685,PLW Gruppen AB,PLW Gruppen AB,43210,,43210,LINKÖPING,58277,INDUSTRIGATAN 11,"Föremålet för bolaget är att utföra installation, service och reparation av elektriska komponenter och utrustning, utföra besiktningar av elektriska utrustningar och komponenter, bedriva verksamhet inom teleanläggningar såsom data, snabbtelefon, övervaknings- anläggningar, larm samt rikstelefoni, försäljning av elmaterial ävensom idka därmed förenlig verksamhet.",2000-01-12,active,,,,
556607-2087,Bengt Dahlgren Syd AB,Bengt Dahlgren Syd AB,71124,,71124,MALMÖ,21532,HYLLIE BOULEVARD 21,"Bolaget skall bedriva konsulterande ingenjörsverksamhet inom områdena VVS, energi, miljö, brandskydd, sprinkler samt därmed förenlig verksamhet.",2001-02-22,active,,,,
556608-6160,Debellatio i Karlskrona AB,Debellatio i Karlskrona AB,69101,,69101,KARLSKRONA,37137,UTÖVÄGEN 10 A,Bolaget skall bedriva kapital- och fastighetsförvaltning samt konsultverksamhet inom media och reklam samt därmed förenlig verksamhet.,2001-03-27,active,,,,
556586-3098,Brunnsborrarna i Östersund Aktiebolag,Brunnsborrarna i Östersund Aktiebolag,42210,,42210,ÖSTERSUND,83161,HEMVÄGEN 28,"Aktiebolaget skall bedriva brunnsborrnings-, VVS- och entreprenadarbeten, äga och förvalta fastigheter och värdepapper samt därmed förenlig verksamhet.",2000-03-30,active,,,,
556603-0770,Starbirch AB,Starbirch AB,70200,,70200,HELSINGBORG,25440,FÄRJEMANSGATAN 32,"Bolaget skall idka producerande verksamhet, konsultverksamhet, förlagsverksamhet, arrangörsverksamhet och handelsrörelse inom marknadsföring, PR, reklam, konst, bok, film, video, teknologi, TV, grammofon, musik, konfektion och därmed liknande verksamhet.",2000-12-22,active,,,,
556603-0903,Liljebackens Entreprenad AB,Liljebackens Entreprenad AB,43320,,43320,SALA,73339,FRIDHEMSGATAN 13,Bolaget skall utföra mark och anläggningsarbeten samt uthyrning av personal inom anläggnings- och transportbranscherna och där- förenlig verksamhet.,2000-12-21,active,,,,
556603-9516,Bert Nilssons Maskiner AB,Bert Nilssons Maskiner AB,42110,,42110,ÖVERKALIX,95693,SVARTBYVÄGEN 234,Bolaget skall bedriva entreprenadverksamhet inom nyanläggning och underhåll av vägar samt därmed förenlig verksamhet.,2001-01-18,active,,,,
556593-7918,G.D.S Electric AB,G.D.S Electric AB,43210,,43210,VÄRNAMO,33153,RÖRLÄGGAREVÄGEN 9,"Bolaget skall bedriva distriubution, försäljning och marknadsföring av elinstallationsmaterial samt annan därmed förenlig verksamhet.",2000-08-07,active,,,,
556592-7893,Liza Hartzell AB,Liza Hartzell AB,69201,,69201,SÖDERTÄLJE,15270,HÖGLANDSVÄGEN 19,Bolaget skall utföra redovisningstjänster och övriga administrativa tjänster samt handel med värdepapper ävensom idka därmed förenlig verksamhet.,2000-09-25,active,,,,
556610-0029,Advokatfirman Sten Sjöstedt Aktiebolag,Advokatfirman Sten Sjöstedt Aktiebolag,69101,,69101,STOCKHOLM,10243,BOX 5137,Föremålet för bolagets verksamhet är uteslutande att driva advokatverksamhet.,2001-04-26,active,,,,
556594-1043,Addventia Capital o Management AB,Addventia Capital o Management AB,70200,,70200,STOCKHOLM,11138,DAVID BAGARES GATA 20 A,"Aktiebolagets verksamhet ska vara att bedriva konsultverksamhet inom managementområdet, äga och förvalta fast och lös egendom samt idka därmed förenlig verksamhet.",2000-08-01,active,,,,
556578-0938,Advokatfirman Sören Birkeland AB,Advokatfirman Sören Birkeland AB,69101,,69101,STOCKHOLM,10724,BOX 70396,Bolaget skall uteslutande bedriva advokatverksamhet under förutsättning av Sveriges Advokatsamfunds medgivande.,1999-10-28,active,,,,
556610-3643,Holtback Yeter Consulting Aktiebolag,Holtback Yeter Consulting Aktiebolag,70200,,70200,HÖGANÄS,26391,BRANDSTORPSVÄGEN 249-9,"Bolaget skall driva konsultverksamhet inom sjukvård av legitimerade läkartjänster och medicinsk rådgivning. Bolaget driver även konsultverksamhet inom media, design och kommunikation. Bolaget förvaltar och bedriver även uthyrning av fastigheter till privatpersoner och företag.",2001-05-22,active,,,,
556610-4823,Byggkvalité Västervik AB,Byggkvalité Västervik AB,43320,,43320,VÄSTERVIK,59343,LAVSTIGEN 13,"Bolaget skall bedriva ny-, till- och ombyggnation av byggnader, hushållsnära tjänster, hemservice, fastighetsskötsel, äga och förvalta värdepapper, samt därmed förenlig verksamhet.",2001-05-10,active,,,,
556595-2537,Amb & Amb Holding AB,Amb & Amb Holding AB,69201,,"69201; 66290",BÅLSTA,74691,LUGNHAMNSVÄGEN 2,"Bolaget ska driva tjänster inom redovisning, bokföring, revison samt ge skatterådgvning i förenlig verksamhet (ej inkassoverksamhet). Bolaget ska äga och förvalta fast egendom samta äga och förvalta värdepapper.",2000-07-21,active,,,,
556596-5208,Groundhog Arkitekter AB,Groundhog Arkitekter AB,71110,,71110,SALTSJÖ-BOO,13242,KORSUDDSVÄGEN 9,Bolaget skall bedriva arkitektverksamhet enskilt samt i samarbete med arkitektkontor och bedriva utbildningsverksamhet för arkitekter samt idka därmed förenlig verksamhet. Bolaget skall även äga och förvalta fast och lös egendom.,2000-09-12,active,,,,
556611-1927,Järna Lasyrmåleri AB,Järna Lasyrmåleri AB,43341,,43341,JÄRNA,15331,SKÄVE GÅRD ATELJE,"Bolaget skall bedriva arkitektur, måleri och konstnärlig verksamhet samt därmed förenlig verksamhet.",2001-05-15,active,,,,
556382-4761,Lösjö Entreprenad Aktiebolag,Lösjö Entreprenad Aktiebolag,43120,,43120,HÖÖR,24391,Munkarp 603,Bolaget skall bedriva gräv- och schaktningsarbeten samt byggnation och därmed förenlig verksamhet.,1989-12-28,active,,,,
556553-3956,BD Bygg AB,BD Bygg AB,41000,,"41000; 16231",PITEÅ,94147,AMPEREGATAN 17,Bolaget skall bedriva husbyggnadsentreprenader samt därmed förenlig verksamhet.,1998-03-05,active,,,,
556396-1720,Scanlib konsulter AB,Scanlib konsulter AB,70200,,70200,YSTAD,27198,KARLSHEMSVÄGEN 147,"Bolaget skall bedriva konsultverksamhet inom teknikområdet, företagsekonomi, redovisningsverksamhet, handel med bilar och motorcyklar, äga och förvalta patent, licensrättigheter, fastigheter samt värdepapper och därmed förenlig verksamhet.",1990-05-15,active,,,,
556581-3978,K.M. Camitz & Camitz AB,K.M. Camitz & Camitz AB,71110,,71110,UPPSALA,75312,S:T JOHANNESGATAN 23 E,Bolaget skall bedriva konsultverksamhet inom företagsledning och marknadsföring samt idka därmed förenlig verksamhet.,1999-12-22,active,,,,
556581-4331,Magnus Karlsson i Bjuv Åkeri AB,Magnus Karlsson i Bjuv Åkeri AB,49410,,49410,BJUV,26735,DIAMANTGATAN 3,Bolaget skall bedriva transportverksamhet och härmed förenlig verksamhet.,1999-12-13,active,,,,
556565-6120,SVA System AB,SVA System AB,71123,,71123,STOCKHOLM,10233,BOX 6174,"Bolaget ska arbeta med överordnade system för att styra larm och kameror samt likvärdig utrustning, konsultverksamhet inom telebranschen, handel med värdepapper och därmed förenlig verksamhet.",1999-01-23,active,,,,
556565-6492,Kramfors Trading AB,Kramfors Trading AB,43120,,"43120; 49410; 77320; 69201",KRAMFORS,87291,SÖDRA ÅDALSVÄGEN 60,"Bolaget skall bedriva åkeri- och entreprenadverksamhet med bandtraktor, väghyvel, grävmaskin, hjullastare och traktor- grävare, förvalta fast och lös egendom, bedriva uthyrning av garage och i huvudsak hjullastare med tillbehör, utföra bokföring och redovisningstjänster samt idka därmed förenlig verksamhet.",1999-02-01,active,,,,
556579-2636,PS Lokalytor AB,PS Lokalytor AB,69201,,69201,STENKULLEN,44361,TOLLESTORPSVÄGEN 2 A,Bolaget skall bedriva förvaltning av fastigheter samt därmed förenlig verksamhet.,1999-12-01,active,,,,
556582-2334,Dörrsnabben i Stockholm AB,Dörrsnabben i Stockholm AB,43320,,43320,TYRESÖ,13540,VINTERVÄGEN 10,Bolaget skall bedriva tillverkning av byggnads- och inredningssnickerier samt idka därmed förenlig verksamhet.,2000-01-10,active,,,,
556585-3552,Contrax Ekonomikonsult AB,Contrax Ekonomikonsult AB,69201,,69201,STRÄNGNÄS,64591,KORPTORP GRANNGÅRDEN 1,"Bolaget skall bedriva bokföring, redovisning och konsult- verksamhet i anslutning därtill, handel med värdepapper, mäkleriverksamhet samt därmed förenlig verksamhet.",2000-03-03,active,,,,
556567-0105,Duger Invest AB,Duger Invest AB,70200,,"70200; 46340",DJURHAMN,13972,HOVNORSBACKEN 10,"Bolaget skall bedriva kapitalförvaltning. Bolaget skall bedriva konsultverksamhet inom ekonomi och företagsledning. Bolaget skall bedriva konsultverksamhet inom Restaurang, Hotell & Turistnäring. Bolaget skall bedriva konsultverksamhet inom Handel (köp, försäljning, import, partihandel med drycker samt trä). Bolaget skall bedriva konsultverksamhet inom PR & Kommunikation. Samt idka annan därmed förenlig verksamhet.",1999-02-25,active,,,,
556597-8953,Vopus AB,Vopus AB,71122,,71122,OXIE,23834,PILEVALLSVÄGEN 53,Bolaget skall arbeta med vibrationsmätning på processanläggningar samt idka annan därmed förenlig verksamhet.,2000-09-21,active,,,,
556569-3511,Stavnäs Gräv & Schakt AB,Stavnäs Gräv & Schakt AB,43120,,43120,KLÄSSBOL,67195,STUBBERUD TALLÅSEN,"Bolaget skall bedriva gräventreprenad genom schaktning och andra grundarbeten, samt idka därmed förenlig verksamhet.",1999-04-29,active,,,,
556571-3301,Riddarfjärden Ledarskap & Utveckling AB,Riddarfjärden Ledarskap & Utveckling AB,70200,,70200,STOCKHOLM,10724,BOX 70396,"Bolaget skall bedriva konsultverksamhet inom organisations-, grupp- och individutveckling, kompetensutvecklingsresor och därmed förenlig verksamhet.",1999-06-08,active,,,,
556539-2452,BF Balkongbranschens Service AB,BF Balkongbranschens Service AB,71121,,71121,ÄLGHULT,36495,HÄRADSVÄGEN 5,"Bolaget skall bedriva imformation, utbildning och utföra konsulttjänster företrädesvis inom byggnadsindustrin ävensom idka därmed förenlig verksamhet.",1997-02-12,active,,,,
556412-0359,KAGAKU ANALYS Aktiebolag,KAGAKU ANALYS Aktiebolag,71122,,71122,GÖTEBORG,41258,SVEN HULTINS GATA 9 B,Bolaget skall marknadsföra och sälja främst analysinstrument och utföra konsultuppdrag inom kemitekniska området samt därmed förenlig verksamhet.,1991-01-08,active,,,,
556573-0172,Fernvall Consulting AB,Fernvall Consulting AB,70200,,70200,NACKA,13148,FYRSPANNSVÄGEN 41,"Bolagets verksamhet skall vara att bedriva konsultverksamhet inom områdena ekonomi och IT, med speciell inriktning på byten och uppgraderingar av ekonomidatasystem, samt förvalta värdepapper och utöva därmed förenlig verksamhet.",1999-08-31,active,,,,
556573-4620,Liungman Productions AB,Liungman Productions AB,41000,,"41000; 43999",HUARÖD,29893,KVISSLYCKEVÄGEN 20,"Bolaget skall bedriva byggverksamhet inom områdena nybyggnation, renoveringar, tillbyggnader och byggnadsvård samt även konsulttjänster inom detta område. I samband därmed kan bolaget äga och förvalta fast egendom. Om denna fasta egendom utgöres av mark kan bolaget bruka denna ävensom idka med huvudverksamheterna förenliga verksamheter. Bolaget skall också i viss mån bedriva verksamhet inom området språkproduktion och översättning.",1999-07-20,active,,,,
556593-3941,Broby Södragård Fastigheter AB,Broby Södragård Fastigheter AB,43221,,43221,HAGBY,38896,VOXTORP 302,"Föremålet för bolagets verksamhet är rengöring, undersökning, konsultation och renovering av företrädesvis va-ledningar förlagda i och i anslutning till fastigheter, fastighetsförvaltning, racingverksamhet och därmed förenlig verksamhet.",2000-06-27,active,,,,
556574-8661,Markus Transport i Falkenberg AB,Markus Transport i Falkenberg AB,49410,,49410,FALKENBERG,31194,HÄLLEBERGSVÄGEN 12,Bolaget skall bedriva transporter av gods.,1999-09-15,active,,,,
556577-8965,Rimforsa Mark AB,Rimforsa Mark AB,71121,,"71121; 68110",BROKIND,59045,EDA SOMMARHAGEN 1,"Bolaget skall förädla, förvalta, köpa och försälja fast och lös egendom samt därmed förenlig verksamhet.",1999-10-14,active,,,,
556598-2120,Tarstad Transport AB,Tarstad Transport AB,49410,,49410,ASMUNDTORP,26175,VAGNMAKAREGATAN 1,"Bolaget skall bedriva åkerirörelse samt därmed förenlig verksamhet. Därutöver kan bolaget placera överskottsmedel i svenska och utländska aktier och aktiefonder, dock ej sådan placeringsverksamhet som står under bank och finansinspektionens tillsyn.  Bolaget skall även äga och förvalta fastigheter med inriktning på industribyggnader.",2000-10-04,active,,,,
556592-1060,Br Svanströms Åkeri AB,Br Svanströms Åkeri AB,49410,,49410,KOLBÄCK,73451,VÄSTRA ÅVÄGEN 5,Bolaget skall bedriva åkeriverksamhet ävensom idka därmed förenlig verksamhet.,2000-05-30,active,,,,
556580-6147,TB Vindkraftsservice i Skaraborg AB,TB Vindkraftsservice i Skaraborg AB,43240,,"43240; 16231; 16239; 35120",VARA,53450,Gradgatan 2,"Aktiebolagets bedriva teknisk och ekonomisk konsultverksamhet inom vindkraftsbranschen samt äga och förvalta fastigheter, aktier och andra värdepapper jämte projektera, uppföra, äga och förvalta vindkraftverk och därjämte liknande verksamhet.",1999-12-06,active,,,,
556594-3460,Balder Europafastigheter AB,Balder Europafastigheter AB,70200,,70200,GÖTEBORG,40015,BOX 53121,"Bolaget ska direkt eller indirekt genom hel- eller delägda bolag, förvärva, förvalta, förädla, äga och avyttra fast egendom och värdepapper samt bedriva annan därmed förenlig verksamhet.",2000-07-07,active,,,,
556601-5268,Guldklippan AB,Guldklippan AB,71122,,71122,FINSPÅNG,61291,ALROTEVÄGEN 7,"Bolaget skall bedriva konsulttjänster inom industriell röntgen, förvalta fast och lös egendom samt därmed förenlig verksamhet.",2001-02-26,active,,,,
