orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556430-3906,Thorleif Josefsson Konsult Aktiebolag,Thorleif Josefsson Konsult Aktiebolag,71122,,71122,HÄLLEVIKSSTRAND,47494,SKUTEVIKSVÄGEN 17,"Bolaget skall förvalta fast och lös egendom inkluderande värdepappersförvaltning, att bedriva konsultverksamhet avseende produktutveckling inom företrädesvis följande områden: optoelektronisk mätteknik, ljud- och ljuskontroll för teatrar samt styr- och reglerteknik för industriella processer ävensom driva därmed förenlig verksamhet.",1991-09-03,active,,,,
556449-6841,Leif Grävare Aktiebolag,Leif Grävare Aktiebolag,43120,,43120,TÄNNÄS,84695,BYGATAN 40,Bolaget skall bedriva grävnings och schaktningsverksamhet samt därmed förenlig verksamhet.,1992-08-27,active,,,,
556446-8543,CONTRANS Aktiebolag,CONTRANS Aktiebolag,71110,,71110,ASKIM,43644,TALLBOÄNGEN 65,Bolaget skall bedriva konsultverksamhet inom stadsplaneringsområdet med tonvikt på miljö- och trafikfrågor (företrädesvis i Stilla Havsområdet) samt därmed förenlig verksamhet.,1992-05-25,active,,,,
556451-1292,FRUBO Aktiebolag,FRUBO Aktiebolag,70200,,70200,LINKÖPING,58227,APOTEKAREGATAN 7,"Bolaget skall bedriva ekonomisk fastighetsförvaltning, redovisning, utbildning inom ekonomi, äga och förvalta fast och lös egendom samt bedriva därmed förenlig verksamhet.",1992-08-19,active,,,,
556448-2213,Falkviks Bygg Aktiebolag,Falkviks Bygg Aktiebolag,41000,,41000,SÖLVESBORG,29436,GETINGVÄGEN 3,"Bolaget skall bedriva fastighetsförvaltning, byggnadsrörelse, handel med värdepapper samt därmed förenlig verksamhet.",1992-05-21,active,,,,
556455-9119,Erli Byggnad AB,Erli Byggnad AB,41000,,41000,SALTSJÖ-BOO,13246,SVARTMESVÄGEN 3,Bolaget skall bedriva uthyrning av lokaler samt äga och förvalta fastigheter.,1993-03-17,active,,,,
556441-2293,Skifferstenen AB,Skifferstenen AB,43991,,43991,LUND,22478,SKIFFERVÄGEN 35,Bolaget ska bedriva fastighetsförvaltning och därmed förenlig verksamhet.,1992-01-09,active,,,,
556446-5507,S. Sandby Isolerings Aktiebolag,S. Sandby Isolerings Aktiebolag,43221,,43221,DALBY,24753,SANKT KNUTS VÄG 7,"Bolaget skall bedriva isolerings- och plåtarbeten inom byggbranschen, förvalta fast och lös egendom samt ävensom idka därmed förenlig verksamhet.",1992-04-09,active,,,,
556326-8118,Ekologiplan i Västerås Aktiebolag,Ekologiplan i Västerås Aktiebolag,71129,,71129,VÄSTERÅS,72597,FRÖSÅKERS BYVÄG 3 B,Bolaget skall bedriva utbildning och göra utredningar inom naturvård och samhällsplanering samt därmed förenlig verksamhet.,1988-08-26,active,,,,
556328-0626,Interaction Scandinavia AB,Interaction Scandinavia AB,70200,,70200,TRANÅS,57335,HAMNPARKEN 6,"Bolaget skall idka verksamhet med rådgivning och utbildning inom området finansiella tjänster, strategisk omvärldsbevakning, utveckling av strategier inom området för informationsteknologi, elektronisk överföring av information, telekommunikation ävensom idka därmed förenlig verksamhet.",1988-06-27,active,,,,
556420-0243,Torvald Ranta Företagsjuridik AB,Torvald Ranta Företagsjuridik AB,70200,,70200,STOCKSUND,18275,RÅGVÄGEN 5 B,"Bolaget ska erbjuda konsulttjänster inom området företagsjuridik och ekonomistyrning, förvalta fast och lös egendom samt engagera sig i därmed förenlig verksamhet.",1991-02-12,active,,,,
556422-8178,Y.P. Dahlbergs El och Kraft Aktiebolag,Y.P. Dahlbergs El och Kraft Aktiebolag,43210,,43210,HUDDINGE,14102,BOX 2039,"Bolaget skall utföra elektriska installationer, äga och förvalta fast egendom och värdepapper jämte därmed förenlig verksamhet.",1991-03-27,active,,,,
556422-8657,Bröd Karlsson Rörsvets i Östhammar Aktiebolag,Bröd Karlsson Rörsvets i Östhammar Aktiebolag,43221,,43221,ÖSTHAMMAR,74232,STUREGATAN 3,Bolaget skall utföra fjärrvärmearbeten samt idka därmed förenlig verksamhet.,1991-04-03,active,,,,
556333-2724,Ferart Ekonomi Aktiebolag,Ferart Ekonomi Aktiebolag,69201,,69201,GÖTEBORG,41136,KUNGSPORTSAVENYEN 1,Bolaget ska bedriva ekonomiska konsultationer samt handel med värdepapper och därmed förenlig verksamhet.,1988-09-28,active,,,,
556463-0811,Obdura AB,Obdura AB,71123,,71123,VÄRMDÖ,13956,BJÖRKSALAVÄGEN 48,"Föremålet för bolagets verksamhet är handel med och förvaltning av fast egendom och värdepapper, byggentreprenadverksamhet samt varvsrörelse, och därmed förenlig verksamhet.",1993-02-23,active,,,,
556425-7904,Ovidius Fastighetsförvaltning AB,Ovidius Fastighetsförvaltning AB,71121,,71121,BROMMA,16868,OSMUNDSVÄGEN 5,"Bolaget skall bedriva fastighetsförvaltning samt handel med fastigheter, bedriva konsult- och entreprenadverksamhet inom byggnadsbranschen samt därmed förenlig verksamhet.",1991-05-08,active,,,,
556466-2525,Tönners Prefabmontage AB,Tönners Prefabmontage AB,43999,,43999,STOCKHOLM,11338,TOMTEBOGATAN 41,"Aktiebolagets verksamhet ska vara att utföra montering av prefabricerade betongelement och stålstommar, utföra betongarbeten i anslutning härtill, rekonditionering av bilar ävensom idka därmed förenlig verksamhet. Samt hästuppfödning och därmed förenlig verksamhet. Även uthyrning av personal samt därmed förenlig verksamhet. Samt handel med antikviteter och därmed förenlig verksamhet.",1993-04-19,active,,,,
556469-2571,Lycksele Sport- & Dyktjänst Aktiebolag,Lycksele Sport- & Dyktjänst Aktiebolag,43999,,43999; 79120; 85510; 47631,LYCKSELE,92133,ALFAVÄGEN 3,"Bolaget skall bedriva verksamhet i dykbranschen, försäljning, utbildning, dykuppdrag, resor samt därmed förenlig verksamhet.",1993-07-06,active,,,,
556345-6168,Alingsås Fönsterrenoveringar AB,Alingsås Fönsterrenoveringar AB,43320,,43320,ALINGSÅS,44133,APELGATAN 5,Föremålet för bolagets verksamhet är bedriva att renoverings- arbeten av fönster samt snickeriarbeten ävensom idka därmed förenlig verksamhet.,1989-01-09,active,,,,
556478-8221,EC Fastighet AB,EC Fastighet AB,71121,,71121; 68201; 68202; 68203; 68320,UDDEVALLA,45150,GUSTAF MATTSSONS VÄG 2,"Föremålet för bolagets verksamhet är konsultverksamhet inom fastighets- och byggbranschen med: Fastighetsutveckling och förvaltning, uthyrning av bostäder, industri- och andra lokaler. Miljödeklaration av fastigheter. Byggadministration med byggledning och kontroll samt beskrivningsarbete, samt idka annan därmed förenlig verksamhet.",1994-01-26,active,,,,
556440-2534,NOVAB AB,NOVAB AB,41000,,41000,TÖREBODA,54531,Bruksgatan 6,Bolaget skall bedriva byggnadsentreprenadverksamhet.,1992-01-08,active,,,,
556432-9331,Svenska Kupolbyggen AB,Svenska Kupolbyggen AB,43320,,43320,FALKÖPING,52196,HÅKANTORP RUNSBACKE 2,"Bolaget skall bedriva byggnadsverksamhet, tillverkning av snickeridetaljer, handel med och förvaltning av värdepapper och fastigheter jämte därmed förenlig verksamhet.",1991-09-11,active,,,,
556444-1250,amber advokater Bertil Stridh Aktiebolag,amber advokater Bertil Stridh Aktiebolag,69101,,69101,VÄRNAMO,33133,BACKEGÅRDSGATAN 16,Bolaget skall driva advokatverksamhet.,1992-03-09,active,,,,
556309-3912,Länsberg Förvaltnings Aktiebolag,Länsberg Förvaltnings Aktiebolag,71121,,71121,GÖTEBORG,40016,BOX 53257,"Bolaget skall bedriva fastighetsförvaltning samt konsulterande verksamhet inom byggadministration och ekonomi, ävensom idka därmed förenlig verksamhet.",1987-10-26,active,,,,
556468-1103,Affärsbokföring L. Eltén & Co Aktiebolag,Affärsbokföring L. Eltén & Co Aktiebolag,69201,,69201,HELSINGBORG,25661,HEDEGATAN 13,"Bolaget skall utföra bokföringstjänster, databehandling och företagsekonomiska konsultationer samt därmed förenlig verksamhet.",1993-09-03,active,,,,
556300-0362,RITS Redovisning & IT Service AB,RITS Redovisning & IT Service AB,69201,,69201; 62100,MALMÖ,21121,VÄSTERGATAN 22,"Bolaget skall bedriva redovisning, rådgivning och IT-service och därmed förenlig verksamhet.",1987-06-23,active,,,,
556459-5808,Lennart Witzell Project Aktiebolag,Lennart Witzell Project Aktiebolag,70200,,70200,DANDERYD,18230,SKOGSSLINGAN 4  LGH 1103,"Bolaget skall bedriva konsultverksamhet, utveckla och driva internationella projekt inom tjänster, produktion och handel samt därmed förenlig verksamhet samt att bedriva handel med värdepapper.",1993-02-01,active,,,,
556400-7481,Mälarö Industrial & Transport Company mitco AB,Mälarö Industrial & Transport Company mitco AB,69201,,69201,EKERÖ,17830,BRÄDGÅRDSVÄGEN 2  LGH 1201,"Bolaget skall bedriva verksamhet inom industrisektorn i form av system för husbyggnad, ingenjörssystem och reservdelar för industri och härmed förenlig verksamhet samt inom transportsektorn i form av system för land-, luft och sjötransporter och härmed förenlig verksamhet samt inom ekonomi/administration och härmed förenlig verksamhet.",1990-08-09,active,,,,
556392-2334,Implemator Aktiebolag,Implemator Aktiebolag,70200,,70200,RONNEBY,37233,TALLVÄGEN 17,Aktiebolaget ska bedriva konsultverksamhet samt utveckla produkter och affärskoncept huvudsakligen inom livsmedels- och verstadsindustrin ävensom idka därmed förenlig verksamhet.,1990-03-26,active,,,,
556394-4551,NORDENDOR Aktiebolag,NORDENDOR Aktiebolag,70200,,70200,HELSINGBORG,25003,BOX 3080,"Bolaget skall bedriva handel med värdepapper, utföra bokföringsarbeten, bedriva konsultverksamhet i företagsledningsfrågor samt idka därmed förenlig verksamhet.",1990-05-29,active,,,,
556402-3900,Stenhagen Analyslab Aktiebolag,Stenhagen Analyslab Aktiebolag,71200,,71200,MÖLNDAL,43137,FLÖJELBERGSGATAN 14,Bolaget skall bedriva utveckling av kemiska analysmetoder samt utföra kemiska analyser för andra företag och myndigheter ävensom idka därmed förenlig verksamhet.,1990-08-15,active,,,,
556404-4450,Gräv-Nisse Aktiebolag,Gräv-Nisse Aktiebolag,43120,,43120,TOMELILLA,27397,TRYDE 1320,"Bolaget skall utföra entreprenadarbeten inom gräv- och schakt- branschen, handel med värdepapper och därmed förenlig verksamhet.",1990-08-20,active,,,,
556387-7520,AETO Konsult Aktiebolag,AETO Konsult Aktiebolag,70200,,70200,LUND,22002,BOX 2168,"Bolaget skall bedriva konsultations- och utbildningsverksamhet inom organisationsutveckling, ledningsfrågor och konflikt- hantering. Handel, förmedling, konsultation och marknadsföring inom fordonsbranschen och medicinteknik samt idka därmed förenlig verksamhet.",1990-03-20,active,,,,
556409-0412,Agén El Aktiebolag,Agén El Aktiebolag,43210,,43210,HANDEN,13644,MARKÖRGATAN 10,"Bolaget skall utföra elinstallation samt försäljning av elmaterial, maskiner, radio och TV och därmed förenlig verksamhet.",1990-11-01,active,,,,
556410-9402,Uffe Sundgren Måleri Aktiebolag,Uffe Sundgren Måleri Aktiebolag,43341,,43341,FARSTA,12342,LYSVIKSGATAN 83,Bolaget skall utföra målningsarbeten samt bedriva försäljning av färger och tapeter samt därmed förenlig verksamhet.,1990-11-15,active,,,,
556412-7297,Granova AB,Granova AB,70200,,70200,ÖJERSJÖ,43351,J A WADMANS VÄG 10,Aktiebolaget ska bedriva konsulttjänster inom fastigheter samt därmed förenlig verksamhet. Bolaget skall även bedriva fastighetsförvaltning samt handel med värdepapper och därmed förenlig verksamhet,1991-02-18,active,,,,
556416-8770,P.O Wennerlund Aktiebolag,P.O Wennerlund Aktiebolag,69202,,69202,STOCKHOLM,11550,BO BERGMANS GATA 9,"Föremålet för bolagets verksamhet är revisorsverksamhet, bokföring och skattekonsultationer samt juridisk rådgivning, förvaltning av fast och lös egendom och därmed förenlig verksamhet.",1991-01-31,active,,,,
556431-7500,FBB Finspångs Brunnsborrning AB,FBB Finspångs Brunnsborrning AB,42210,,42210,FINSPÅNG,61202,BOX 2056,"Bolaget skall idka energi- och brunnsborrning, handel med värdepapper samt därmed förenlig verksamhet.",1991-08-29,active,,,,
556435-9429,Compad AB,Compad AB,69201,,69201,LIDINGÖ,18131,CONSTANTIAVÄGEN 35,"Bolaget ska driva redovisningsbyrå, konsultverksamhet inom redovisning och kontorsadministration, konsultverksamhet inom IT d v s implementering och drift av ekonomisystem, konsult- verksamhet med inriktning på rådgivningstjänster inom IT, affärsutveckling, verksamhetsutveckling, förändringsarbete, ledarskap och ekonomi samt att äga och förvalta fastigheter och värdepapper samt idka därmed förenlig verksamhet.",1991-11-04,active,,,,
556442-9305,Precollector aktiebolag,Precollector aktiebolag,69101,,69101,STOCKHOLM,10129,BOX 458,Föremålet för bolagets verksamhet är uteslutande att bedriva juridisk verksamhet.,1992-02-26,active,,,,
556427-3463,SKS Auto AB,SKS Auto AB,71129,,71129; 90110,TÄBY,18772,KÄLLDISVÄGEN 1,"Bolaget skall bedriva handel med fordonsreservdelar, biltillbehör, ävensom idka därmed förenlig verksamhet.",1991-06-04,active,,,,
556444-1664,Offside i Laholm Aktiebolag,Offside i Laholm Aktiebolag,70200,,70200; 47711,LAHOLM,31230,SKOLGRÄND 1,Bolaget skall idka handel med kläder samt ekonomikonsultverksamhet.,1992-03-05,active,,,,
556442-7648,Lenhovda Värme & Sanitet Aktiebolag,Lenhovda Värme & Sanitet Aktiebolag,43221,,43221,LENHOVDA,36403,BOX 11,"Bolaget skall bedriva konsultationer inom vatten, värme och och energi, byggnadsreparationer, markarbeten och därmed förenlig verksamhet.",1992-02-06,active,,,,
556430-5182,Sisjöns Elektriska Aktiebolag,Sisjöns Elektriska Aktiebolag,43210,,43210,GÖTEBORG,41459,KARL JOHANSGATAN 9,"Bolaget skall bedriva installationer, försäljning, service inom elbranschen, snickeri-, målnings-, plåt- samt murningsarbeten, reparation och service på kylanläggningar och värmepumpar samt import och export av reservdelar till verktygsmaskiner, livsmedel, tyger, kläder samt därmed förenlig verksamhet.",1991-08-12,active,,,,
556432-1460,Lennart Bäcklund Aktiebolag,Lennart Bäcklund Aktiebolag,69201,,69201,STOCKHOLM,11350,SVEAVÄGEN 109,"Bolaget skall bedriva ekonomisk konsultverksamhet samt handla och förvalta värdepapper. Vidare bedriva bokföring, upprätta bokslut samt deklarationer åt fysiska och juridiska personer.",1991-09-13,active,,,,
556450-0998,Ernebrands Åkeri Aktiebolag,Ernebrands Åkeri Aktiebolag,49410,,49410,VIRESTAD,34373,HORSHULTSVÄGEN 13,Bolaget skall bedriva lastbilsåkeri samt därmed förenlig verksamhet.,1992-06-30,active,,,,
556455-1827,Leif Carlsson Elektriska Aktiebolag,Leif Carlsson Elektriska Aktiebolag,43210,,43210,UPPLANDS VÄSBY,19468,BERGSVÄGEN 7,Bolaget skall driva elinstallationsverksamhet ävensom idka därmed förenlig verksamhet.,1992-10-16,active,,,,
556456-4440,R-I Åkeri Aktiebolag,R-I Åkeri Aktiebolag,49410,,49410,ÖSTERSUND,83145,RÅDHUSGATAN 122,Bolaget skall bedriva åkerirörelse samt handel med värdepapper jämte därmed förenlig verksamhet. Bolaget ska även äga och förvalta lös egendom samt annan därmed förenlig verksamhet.,1992-11-10,active,,,,
556315-2262,Gauffin Förvaltning AB,Gauffin Förvaltning AB,69201,,69201; 68320,AVESTA,77430,MALMGATAN 2 C,"Föremålet för bolagets verksamhet är administrativ service till företag och organisationer, redovisning, fastighetsskötsel, äga och förvalta fastigheter, handel med värdepapper och därmed förenlig verksamhet.",1988-01-19,active,,,,
556328-6581,Byggnadsfirma Christoffer Klang AB,Byggnadsfirma Christoffer Klang AB,41000,,41000,HÖGANÄS,26351,PÅLSTORPSVÄGEN 4,Bolaget skall bedriva byggnadsverksamhet samt därmed förenlig verksamhet.,1988-06-20,active,,,,
556446-6638,Termino C 15341 AB,Termino C 15341 AB,70200,,70200,VAXHOLM,18532,STRANDGATAN 7,Aktiebolaget skall bedriva förvaltning av värdepapper samt därmed jämförlig verksamhet.,1992-05-11,active,,,,
556421-0374,Conny Anderssons Schakt Aktiebolag,Conny Anderssons Schakt Aktiebolag,43120,,43120,LJUSTERÖ,18497,STORÄNGSSLINGAN 3,Bolaget skall bedriva schakt- och grävningsarbeten.,1991-02-27,active,,,,
556447-5266,Håkan Stenman Konsult Aktiebolag,Håkan Stenman Konsult Aktiebolag,71122,,71122,SUNNANSJÖ,77012,MORHAGSVÄGEN 110,Bolaget skall driva konsultverksamhet inom produktionsteknik samt idka därmed förenlig verksamhet.,1992-05-11,active,,,,
556447-0929,Vi på ArkitektByrån Tre streck AB,Vi på ArkitektByrån Tre streck AB,71121,,71121; 74140,SKELLEFTEÅ,93121,BOX 52,"Bolaget skall bedriva arkitektbyrå, samt idka därmed förenlig verksamhet.",1992-04-23,active,,,,
556322-5019,Exposure Management Aktiebolag,Exposure Management Aktiebolag,70200,,70200,LIDINGÖ,18133,ALBAVÄGEN 7 A,"Bolaget skall bedriva konsultverksamhet avseende finansstrategi, företagsfinansiering, företags- och privatekonomisk rådgivning, förmedling av försäkringar och annat riskskydd, köp och försäljning av aktier, räntebärande kapitalmarknadsinstrument, valuta och derivat därav, samt idka därmed förenlig verksamhet.",1988-04-18,active,,,,
556464-0257,Larker Technology Aktiebolag,Larker Technology Aktiebolag,71122,,71122,VINDELN,92232,ÖKBÄCKSVÄGEN 15,"Bolaget ska bedriva teknisk konsultation inom området material- och högtrycksteknik, tillhandahålla tjänster inom ekonomi- administration, handel och förvaltning av värdepapper samt därmed förenlig verksamhet.",1993-03-19,active,,,,
556377-7738,Peppes Grävtjänst Aktiebolag,Peppes Grävtjänst Aktiebolag,43120,,43120,KRAMFORS,87243,SKANSVÄGEN 9,Bolaget skall bedriva entreprenadarbeten inom grävmaskinbranschen samt åkeriverksamhet och därmed förenlig verksamhet.,1989-11-20,active,,,,
556466-6757,BTE Bygg-Teknik Entreprenad Aktiebolag,BTE Bygg-Teknik Entreprenad Aktiebolag,41000,,41000,BORGHOLM,38736,VERKSTADSGATAN 4,Bolaget ska bedriva byggnads- och elentreprenader samt därmed förenlig verksamhet.,1993-05-07,active,,,,
556473-3268,Elmetropolen S. Bälte Aktiebolag,Elmetropolen S. Bälte Aktiebolag,43210,,43210,ÄLVSJÖ,12535,TRE KUNGARS VÄG 10,Bolaget skall bedriva elektriska installationer samt idka därmed förenlig verksamhet.,1993-10-06,active,,,,
556448-7436,HANINGE FRAKT L. BERGSTRÖM Aktiebolag,HANINGE FRAKT L. BERGSTRÖM Aktiebolag,49410,,49410,HANINGE,13623,BOX 248,"Bolaget skall bedriva frakter, transporter och schaktningsarbeten och därmed förenlig verksamhet.",1992-10-06,active,,,,
556446-3478,Arkitekt och Byggnads Aktiebolag Gremo,Arkitekt och Byggnads Aktiebolag Gremo,71110,,71110; 68203; 43320,STOCKHOLM,11559,RÖKUBBSGATAN 6,"Bolaget skall bedriva arkitekt- och byggnadsverksamhet, trädgårdsdesign.  Uppdrag som funktionär inom hundsport, samt därmed förenlig verksamhet.",1992-04-15,active,,,,
556465-8648,Storholmen Larmteknik Aktiebolag,Storholmen Larmteknik Aktiebolag,43210,,43210,LIDINGÖ,18129,POSTBOX 38,"Bolaget skall bedriva försäljning, installation, konsultation och uthyrning av larmutrustning samt därmed förenlig verksamhet.",1993-08-23,active,,,,
