orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556463-0506,Bilcenter i Hallsberg AB,Bilcenter i Hallsberg AB,46720,,46720,HALLSBERG,69432,TEGELGATAN 1,"Bolaget skall bedriva handel med fordonsreservdelar, biltillbehör och verktyg samt att utföra reparationer och service av fordon, handel med fordon och uthyrning av fordon samt idka därmed förenlig verksamhet.",1993-04-06,active,,,,
556437-7611,Bövik Marin Aktiebolag,Bövik Marin Aktiebolag,47633,,47633,VÄSTRA FRÖLUNDA,42658,HÄLLEFLUNDREGATAN 12,"Bolaget ska bedriva handel med marina utrustningar inom sjöfarts- och varvsnäringen. Bolaget ska även bedriva föräljning av imagekonsultationer och därmed förenliga produkter inom kosmetik, hudvård samt modebranschen samt förvalta fast egendom och lös egendom företrädesvis värdepapper och därmed förenlig verksamhet.",1991-12-09,active,,,,
556211-3828,Wida Bil Aktiebolag,Wida Bil Aktiebolag,47820,,47820,HISINGS KÄRRA,42537,TRANKÄRRSGATAN 26,Bolaget skall driva försäljning och montage av biltillbehör ävensom idka därmed förenlig verksamhet.,1981-07-28,active,,,,
556451-0021,Compliq IT Aktiebolag,Compliq IT Aktiebolag,47401,,"47401; 26200; 62202",LUND,22643,MAGISTRATSVÄGEN 10,"Bolaget skall bedriva tillverkning och försäljning av datorer och tillbehör, konsultationer inom data ävensom idka därmed förenlig verksamhet.",1992-09-11,active,,,,
556480-3814,ELMATEX Aktiebolag,ELMATEX Aktiebolag,46160,,46160,SALTSJÖBADEN,13334,SÄLGVÄGEN 5,"Bolaget skall direkt eller indirekt via dotterbolag bedriva handel och konsultativ verksamhet inom textilbranschen, handel med aktier och andra värdepapper samt idka annan därmed förenlig verksamhet.",1994-01-04,active,,,,
556227-4471,Scandinavian Performance Aktiebolag,Scandinavian Performance Aktiebolag,46712,,46712,TUNGELSTA,13792,EKERBY SÄTERI,"Bolaget skall bedriva köp och försäljning, av import och export av motorfordon, båtar, reservdelar och därmed förenlig verksamhet.",1983-04-11,active,,,,
556227-6476,Duschbyggarna T & C Ljungqvist AB,Duschbyggarna T & C Ljungqvist AB,46842,,46842,FARSTA,12343,FRYKSDALSBACKEN 34,Bolaget skall driva handelsrörelse företrädesvis inom VVS-branschen samt idka därmed förenlig verksamhet.,1983-04-12,active,,,,
556473-2997,Reimond Eklunds Bil Aktiebolag,Reimond Eklunds Bil Aktiebolag,47811,,47811,GÖTEBORG,41707,RINGÖGATAN 13,"Bolaget skall sälja och leasa bilar, båtar, husvagnar, sälja och förvalta fast egendom och värdepapper samt därmed förenliga verk- samheter.",1993-09-15,active,,,,
556456-4499,Kosal Förvaltning AB,Kosal Förvaltning AB,47811,,47811,LJUNGBY,34131,KUNGSGATAN 55,Bolaget skall bedriva förvaltning och förmedling av fastigheter samt härmed förenlig verksamhet.,1992-11-09,active,,,,
556408-6618,J. T. Invest Aktiebolag,J. T. Invest Aktiebolag,46900,,"46900; 93191",ÄLVSBYN,94235,RÅGGATAN 17,"Bolaget skall bedriva handel med skogsprodukter, byggvaror, skötsel och hållande av travhästar, samt ävensom idka därmed förenlig verksamhet.",1990-10-24,active,,,,
556411-1978,Antonica Aktiebolag,Antonica Aktiebolag,46501,,46501,TÄBY,18377,LÅGÄNGSVÄGEN 4 C,"Bolaget skall köpa och sälja samt förvalta fast egendom, försälja datorutrustning samt bedriva konsultverksamhet och utbildning inom databranschen samt idka därmed förenlig verksamhet.Bolaget skall även köpa och sälja samt förvalta värdepapper och därmed förenlig verksamhet.",1991-01-04,active,,,,
556412-8733,Degerbyns Handel Aktiebolag,Degerbyns Handel Aktiebolag,47112,,"47112; 47300",VÄRMSKOG,66492,DEGERBYN,Aktiebolaget ska bedriva handel med lanthandelsvaror och drivmedel och därmed förenlig verksamhet.,1990-12-04,active,,,,
556476-9007,Swedtone Aktiebolag,Swedtone Aktiebolag,46432,,46432,KUNGÄLV,44240,TRUCKGATAN 2,Bolaget skall idka handel med musikinstrument och tillbehör och därmed förenlig verksamhet.,1993-11-17,active,,,,
556495-5010,Domsjövägens Livs Aktiebolag,Domsjövägens Livs Aktiebolag,47112,,47112,SUNDBYBERG,17278,TULEGATAN 12,"Bolaget skall bedriva detaljhandel med dagligvaror, förvalta och äga fast och lös egendom, handel med värdepapper och idka travverksamhet samt därmed förenllig verksamhet.",1994-10-01,active,,,,
556491-7655,Martin Jämtlid Aktiebolag,Martin Jämtlid Aktiebolag,46340,,"46340; 74110",STOCKHOLM,11624,KOCKSGATAN 19,"Föremålet för bolagets verksamhet är utveckling, produktion och försäljning av konstnärliga alster, kulturprojekt, restaurang, heminredning, musikproduktion samt därmed förenlig verksamhet.",1994-08-31,active,,,,
556477-4676,Trans-Redo Consult AB,Trans-Redo Consult AB,47920,,47920,UMEÅ,90742,KISELSTRÅKET 37,"Bolaget skall bedriva tillverkning av lökskalspåsar, förmedling och försäljning av air-mont produkter med tillhörande tillbehör, framtagning och försäljning av butiksinredningar för frukt och grönt, arbetsergonomiska hjälpmedel, transporter- och distribution enligt avtal samt idka därmed förenlig verksamhet. Bolaget skall bedriva produktion av läromedel inom statskunskap, sakkunnige uppdrag och undervisning inom statskunskap samt idka därmed förenlig verksamhet.",1993-12-30,active,,,,
556473-2617,Bluhme Sjukvård AB,Bluhme Sjukvård AB,47741,,"47741; 46900",GÖTEBORG,41137,VASAGATAN 42,"Bolaget ska bedriva förvaltning av värdepapper, försäljning av ortopediska artiklar, service och underhåll av mediciniska och kirurgiska instrument, konsultationstjänster med försäljning och service inom sjukvårdsbranschen, ventilbranschen, vacuumbranschen, elektronikbranschen samt därmed förenlig verksamhet.",1993-09-22,active,,,,
556483-7275,PAA i Hammarö AB,PAA i Hammarö AB,47761,,47761,KARLSTAD,65225,DROTTNINGGATAN 16,"Bolaget ska bedriva handel med blommor, konsult- och utbildningsverksamhet avseende blommor och floristverksamhet och därmed förenlig verksamhet.",1994-02-24,active,,,,
556496-3550,est mika:timing AB,est mika:timing AB,46641,,46641,KUNGSBACKA,43437,TRYCKAREVÄGEN 16,"Bolaget skall bedriva konstruktion och installation inom el, data och elektronik samt idka uthyrning och agentur inom ovan nämnda områden jämte därmed förenlig verksamhet.",1994-10-11,active,,,,
556212-1292,Arabien Stars Aktiebolag,Arabien Stars Aktiebolag,47631,,47631,TOMELILLA,27336,STALLGATAN 2,Föremålet för bolagets verksamhet är att bedriva detaljhandel med dagligvaror och hästar samt ridsport- och hästartiklar och därmed förenlig verksamhet.,1981-09-21,active,,,,
556214-6018,Fladen Fishing Aktiebolag,Fladen Fishing Aktiebolag,46491,,46491,VARBERG,43248,HONUNGSGATAN 5,"Bolaget ska bedriva handel med sportfiskeredskap, fritids- artiklar, äga aktier, andra värdepapper och fastigheter samt idka därmed förenlig verksamhet.",1982-02-08,active,,,,
556464-9472,Torgbacken 18 AB,Torgbacken 18 AB,47112,,47112,GÖTEBORG,41263,SKÅRS LED 3 B,Föremålet för bolagets verksamhet är att äga och förvalta fast och lös egendom samt därmed förenlig verksamhet.,1993-04-08,active,,,,
556494-8304,CB Future AB,CB Future AB,46842,,46842,ULRICEHAMN,52331,FRIDHEMSGATAN 21,"Bolaget skall bedriva marknadsföring, försäljning, utveckling och tillverkning av ventilationssystem, gruv- och byggentreprenadutrustningar ävensom idka därmed förenlig verksamhet.",1994-09-27,active,,,,
556467-4207,Golden Viking Aktiebolag,Golden Viking Aktiebolag,47123,,47123,REJMYRE,61271,GRAVÖRVÄGEN 6,"Föremålet för bolagets verksamhet är försäljning samt konsultuppdrag avseende rengöringsmedel, hudvårdsartiklar och hälsokost, konsultation avseende verksamheterna ovan. Handel med och förvaltning av egna fastigheter, stalluthyrning, samt därmed förenlig verksamhet.",1993-05-12,active,,,,
556495-4328,TV-Spel Huset i Malmö Aktiebolag,TV-Spel Huset i Malmö Aktiebolag,47401,,47401,KLÅGERUP,23375,TALTRASTGRÄND 8,"Bolaget skall driva import och försäljning av TV-spel och hemelektronik, ävensom idka därmed förenlig verksamhet.",1994-10-12,active,,,,
556224-7998,J:son Handels Aktiebolag,J:son Handels Aktiebolag,46499,,"46499; 64994",GNOSJÖ,33522,BOX 84,"Föremålet för bolagets verksamhet är att bedriva försäljning av arbetskläder och promotionartiklar, handel med värdepapper samt därmed förenlig verksamhet.",1983-02-02,active,,,,
556468-4735,Top Speed Hälsa & Försäljnings AB,Top Speed Hälsa & Försäljnings AB,47271,,47271,BÅLSTA,74693,LILLA SEGERSTAVÄGEN 9,"Aktiebolaget ska bedriva uppfödning av travhästar, tävlings- verksamhet samt försäljning av kosttillskott samt därmed förenlig verksamhet.",1993-06-17,active,,,,
556479-5507,Inter i Lidingö AB,Inter i Lidingö AB,46649,,46649,LIDINGÖ,18133,ROBURVÄGEN 11 B,"Bolaget skall bedriva marknadsföring och försäljning av fastigheter, bilar, båtar, flygplan, larmprodukter samt därtill hörande verksamhet men även filmproduktion samt därtill hörande verksamhet.",1994-01-18,active,,,,
556456-4986,Ba Konstgjuteri AB,Ba Konstgjuteri AB,47771,,47771,STOCKHOLM,12022,BOX 90163,"Bolaget skall bedriva handel med ädla stenar och ädelmetaller, äga och förvalta fast och lös egendom samt idka därmed förenlig verksamhet.",1992-11-18,active,,,,
556477-4593,Michael och Anette Carlsson Audio Aktiebolag,Michael och Anette Carlsson Audio Aktiebolag,46432,,46432,SKARA,53240,SMEDSTORPSGATAN 1,Bolaget skall bedriva import och handel med bilstereo och hemelektronik samt fastighetsförvaltning och därmed förenlig verksamhet.,1993-11-26,active,,,,
556484-5633,Fourtex Trading AB,Fourtex Trading AB,47711,,47711,HOVÅS,43655,HOVÅS VASSGÅNG 12,"Bolaget skall bedriva försäljning av konfektion, fritidsartiklar och handel med värdepapper och därmed förenlig verksamhet.",1994-03-24,active,,,,
556493-6820,Kolmårdens Byggtjänst AB,Kolmårdens Byggtjänst AB,46831,,46831,KOLMÅRDEN,61830,MUNKVÄGEN 8,Bolaget skall bedriva handel med byggmaterial och fastigheter samt idka därmed förenlig verksamhet.,1994-09-16,active,,,,
556472-6809,Livsbröderna Aktiebolag,Livsbröderna Aktiebolag,47112,,47112,HANINGE,13603,BOX 3006,Bolaget skall som medlem i ICA-Förbundet bedriva detaljhandels- rörelse med dagligvaror och därmed förenlig verksamhet.,1993-08-31,active,,,,
556418-7994,Rydéns Service-center Aktiebolag,Rydéns Service-center Aktiebolag,47300,,47300,VAREKIL,47296,TRÄTTE 813,"Bolaget skall bedriva bensinstationsverksamhet, försäljning av livsmedel och biltillbehör, ävensom idka därmed förenlig verksamhet.",1991-01-28,active,,,,
556480-8136,Alupack Aktiebolag,Alupack Aktiebolag,46860,,"46860; 68202",SKUMMESLÖVSSTRAND,31271,ÅSAGATAN 18,Bolaget skall driva import och försäljning av förpackningar för livsmedel samt idka därmed förenlig verksamhet.,1994-01-20,active,,,,
556478-2224,Ugerups Maskin AB,Ugerups Maskin AB,46712,,46712,GÄRDS KÖPINGE,29197,KNALLSTORPSVÄGEN 130,"Bolaget ska bedriva handel med lastbilar, personbilar, mc, bussar, grävmaskiner, lastmaskiner och andra entreprenadmaskiner samt därmed förenlig verksamhet.",1993-11-30,active,,,,
556480-9340,VerktygsMännen i Stockholm Aktiebolag,VerktygsMännen i Stockholm Aktiebolag,46649,,46649,RIMBO,76294,NÄRTUNAVÄGEN 222,"Bolaget skall bedriva försäljning av verktyg och maskiner för tillverkningsindustri, verkstäder och detaljhandel samt därmed förenlig verksamhet.",1994-01-26,active,,,,
556215-0614,Fiskekompaniet i Karlstad AB,Fiskekompaniet i Karlstad AB,46491,,46491,EKSHÄRAD,68360,TORSBYVÄGEN 2,Bolaget skall bedriva tillverkning och försäljning av fiskeredskap och andra fritidsartiklar samt idka därmed förenlig verksamhet.,1982-02-04,active,,,,
556500-5310,PA Nordén o Co AB,PA Nordén o Co AB,47552,,"47552; 52249",ALFTA,82230,GAMLA ANNEFORSVÄGEN 2,"Bolaget skall bedriva teknisk fastighetsförvaltning, maskin- underhåll, trucktransporter, elservice, elmaterialförsäljning, uthyrning av lokaler, kiosk och caféverksamhet och därmed förenlig verksamhet.",1994-12-20,active,,,,
556507-2252,Brukets Färg AB,Brukets Färg AB,46831,,"46831; 16112; 16250",FENGERSFORS,66295,FABRIKSVÄGEN 4,Aktiebolaget ska bedriva byggnadsvårdsbutik.,1995-02-02,active,,,,
556499-2187,Ko-Lars Aktiebolag,Ko-Lars Aktiebolag,46860,,"46860; 32990",GÄVLE,80283,UPPLANDSGATAN 28,"Bolaget skall bedriva försäljning av wellpapp-produkter och reklamartiklar, utöva konsultverksamhet inom administration och reklam samt ävensom därmed förenlig verksamhet.",1994-12-01,active,,,,
556427-7712,Vretmaskin AB,Vretmaskin AB,46141,,"46141; 26510; 33120",JÄRFÄLLA,17677,KAMINVÄGEN 8,"Bolaget skall bedriva handel, service, utveckling och uthyrning av utrustning för att inspektera, rengöra, märka ut, installera, dra nya, övervaka, läcksöka, tryckreglera samt byta rör och därmed förenlig verksamhet. Bolaget skall även bedriva logistikverksamhet och serviceverksamhet för bolag verksamma inom nämnda områden i Sverige och utanför Sverige. Bolaget ska även äga och förvalta fast och lös egendom och därmed förenlig verksamhet.",1991-06-14,active,,,,
556342-6658,Haninge Project AB,Haninge Project AB,47751,,"47751; 47771",TUNGELSTA,13755,HAMMARÄNGSVÄGEN 11 B,"Bolagets verksamhet skall omfatta: Konsulttjänster inom parfym och skönhetsvård, försäljning av förpackningar och emballage för dagligvaruhandeln, åkeritjänster, handel med och förvaltning av värdepapper och fastigheter och därmed förenlig verksamhet.",1988-12-08,active,,,,
556475-0874,Nordcell & Co AB,Nordcell & Co AB,46610,,46610,STOCKHOLM,11556,TULLVAKTSVÄGEN 2,Bolaget skall bedriva handel och finansiering av pappersmassa och cellulosaprodukter och därmed förenlig verksamhet.,1993-11-03,active,,,,
556468-5203,Fladen Store AB,Fladen Store AB,47631,,47631,VARBERG,43248,HONUNGSGATAN 5,"Föremålet för bolagets verksamhet är att bedriva handel med sportfiskeredskap, fritidsartiklar samt marinelektronik jämte därmed förenlig verksamhet.",1993-06-11,active,,,,
556476-5617,Idé-Mode Aktiebolag,Idé-Mode Aktiebolag,46420,,"46420; 18122",VÅRGÅRDA,44735,KORSGATAN 33,Bolaget skall bedriva handel med konfektion samt därmed förenlig verksamhet.,1993-11-19,active,,,,
556470-6132,Tibidao Aktiebolag,Tibidao Aktiebolag,46220,,46220,HELSINGBORG,25224,JÄRNVÄGSGATAN 15  LGH 1302,Bolaget skall driva handel med levande växter samt därmed förenlig verksamhet. Bolaget skall även äga och förvalta fast och lös egendom.,1993-09-15,active,,,,
556397-5696,Photo Play Stockholm AB,Photo Play Stockholm AB,47401,,"47401; 77390",BROMMA,16714,BOX 14107,Aktiebolaget ska bedriva handel med varuautomater och därmed förenlig verksamhet.,1990-05-28,active,,,,
556402-2506,Meiser Sweden AB,Meiser Sweden AB,46841,,46841,GÖTEBORG,41769,SÄTERIGATAN 21,"Bolaget skall bedriva köp och försäljning av gallerduk och trappsteg, ävensom idka därmed förenlig verksamhet.",1990-07-23,active,,,,
556462-5738,Aktiebolaget Lättro Stockholm,Aktiebolaget Lättro Stockholm,46160,,46160,BROMMA,16752,ALLÉVÄGEN 7,Bolaget skall bedriva skoagentur och därmed förenlig verksamhet.,1993-02-17,active,,,,
556464-1719,Ung Drivkraft i Sverige AB,Ung Drivkraft i Sverige AB,47820,,47820,NORDINGRÅ,87398,VALLENVÄGEN 45,"Bolaget ska bedriva verksamhet för att främja ungas deltagande och utveckling inom idrott och kultur. Verksamheten omfattar att erbjuda idrottsaktiviteter, musikprogram, evenemang och projektstöd för ungdomars engagemang inom dessa områden. Bolaget ska bedrivas utan vinstsyfte och återinvestera överskott i verksamheten för att främja dess ändamål, samt därmed förenlig verksamhet",1993-03-18,active,,,,
556415-9779,Bengt Krisandersson Aktiebolag,Bengt Krisandersson Aktiebolag,46420,,"46420; 70200; 71121",UPPSALA,75418,PORTALGATAN 72,"Bolaget skall bedriva konsultverksamhet vid import av kläder och konfektion samt konsultverksamhet med inriktning på byggnads- och tomtrörelse, ävensom idka därmed förenlig verksamhet.",1991-01-30,active,,,,
556419-3927,SA Gruppen AB,SA Gruppen AB,46649,,46649,FALKENBERG,31140,Bertil Malmbergs väg 10,"Bolaget ska bedriva handel med elektriska, pneumatiska och hydrauliska produkter och verktyg, import och export av, och handel med motorfordon, samt uthyrning av fordon utan förare för kortare tid än ett år samt handel med spaprodukter samt äga och förvalta fastigheter, jämte därmed förenlig verksamhet.",1991-02-12,active,,,,
556502-9823,Olisystem Aktiebolag,Olisystem Aktiebolag,46900,,46900,VÄRNAMO,33153,KAPRISVÄGEN 5,"Bolaget skall bedriva tillverkning och försäljning av inventarier för fjädernäringen, jämte därmed förenlig verksamhet.",1995-01-13,active,,,,
556505-0134,Welch Allyn Sverige Aktiebolag,Welch Allyn Sverige Aktiebolag,46649,,46649,LULEÅ,97592,NEDRE VÄGEN 100,Bolaget skall ha till föremål för sin verksamhet att bedriva import och försäljning av teknisk utrustning till sjukvården samt idka därmed förenlig verksamhet.,1995-02-03,active,,,,
556480-2147,Jochems & Co AB,Jochems & Co AB,47771,,47771,VÄSTRA FRÖLUNDA,42676,ECKRAGATAN 11 B,"Bolaget skall bedriva handel med klockor, silver- och guldsmycken samt därmed förenlig verksamhet.",1994-02-01,active,,,,
556422-7899,Sensor Control Nordic AB,Sensor Control Nordic AB,46501,,"46501; 71122",UPPLANDS VÄSBY,19452,TRUCKVÄGEN 16 B,Föremålet för bolagets verksamhet är att bedriva konsulttjänster och försäljning av IT-relaterade produkter till den nordiska tillverkande verkstadsindustrin företrädesvis inom robotteknik och automationsteknik och därmed förenlig verksamhet.,1991-03-19,active,,,,
556477-5319,Eriksbergs Cykel Aktiebolag,Eriksbergs Cykel Aktiebolag,47632,,47632,UPPSALA,75239,KARLSROGATAN 82,Bolaget skall sälja och reparera cyklar. Även import och försäljning av cyklar och sportartiklar inom grossistledet kan förekomma samt därmed förenlig verksamhet.,1994-01-03,active,,,,
