orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556539-2767,Le Tonkinois Skandinavia AB,Le Tonkinois Skandinavia AB,47523,,47523,VAXHOLM,18541,BYVÄGEN 2,"Bolaget skall bedriva marknadsföring och föräljning av lacker, penslar och övrig ytbehandling, samt därmed förenlig verksamhet. Försäljning, kursverksamhet inom båt, hantverk och byggnadsvård, konsulation, båtbyggeri, renovering av träbåtar och hus, byggnadsvård, finsnickerier.",1997-02-25,active,,,,
556716-9544,Bröllopshuset BH Aktiebolag,Bröllopshuset BH Aktiebolag,47711,,47711; 77220,LINKÖPING,58225,DROTTNINGGATAN 28,"Bolaget ska bedriva försäljning, uthyrning och sömnad av fest- och bröllopskläder.",2006-12-06,active,,,,
556695-2288,Tradonia AB,Tradonia AB,47633,,47633; 74120,FJÄRÅS,43973,SÖDRA BERGSÄTERVÄGEN 12,"Föremål för bolagets verksamhet är att bedriva handel med plastfilm och diverse kemikalier i huvudsak till grafisk marknaden, samt delar och legotillverkning i huvudsak till marina marknaden och därmed förenlig verksamhet.",2005-12-27,active,,,,
556710-1380,Albovägens Livs i St Olof AB,Albovägens Livs i St Olof AB,47112,,47112,SANKT OLOF,27740,Byvägen 30,Föremålet för bolagets verksamhet är att bedriva handel med dagligvaror samt idka därmed förenlig verksamhet.,2006-08-31,active,,,,
556710-5662,Axel Starck Maskinaffär AB,Axel Starck Maskinaffär AB,46841,,46841,TROLLHÄTTAN,46138,BETONGVÄGEN 7,"Aktiebolagets verksamhet ska vara att bedriva handel med bult, svetselektroder och övriga industriförnödenheter samt äga och förvalta fast egendom jämte därmed förenlig verksamhet.",2006-09-11,active,,,,
556710-5803,Boströms Ljud & Ljus i Sävsjö AB,Boströms Ljud & Ljus i Sävsjö AB,46432,,46432; 68203,SÄVSJÖ,57632,DJURGÅRDSGATAN 13,"Bolaget ska bedriva försäljning, uthyrning och installation av ljud, ljus och bildteknik samt därmed förenlig verksamhet. Bolaget ska även bedriva förvaltning av fastigheter och värdepapper och därmed förenlig verksamhet.",2006-09-11,active,,,,
556686-2115,Envirolyte Technology AB,Envirolyte Technology AB,46649,,46649,SALTSJÖBADEN,13334,FÄNRIKSTIGEN 6,Bolaget skall bedriva distribution av vatten- och luftreningsprodukter mestadel i Norden samt därmed förenlig verksamhet.,2005-09-21,active,,,,
556516-6419,Svenska Bad AB,Svenska Bad AB,46832,,46832; 22240; 47522,HILLERSTORP,33573,BROGATAN 1,Bolaget bedriver handel med Spabad och därmed förenlig verksamhet.,1995-08-08,active,,,,
556697-4357,Mkvinna AB,Mkvinna AB,47711,,47711,STRÄNGNÄS,64531,TRÄDGÅRDSGATAN 14,"Bolaget skall bedriva försäljning av mode, konfektion och accessoarer samt därmed förenlig verksamhet.",2006-01-25,active,,,,
556691-3058,BenefIT Syd AB,BenefIT Syd AB,46501,,46501; 62201,KRISTIANSTAD,29162,OLOF MOHLINS VÄG 4,Bolaget ska erbjuda IT-hjälp för mindre företag och hushåll samt bedriva därtill hörande produktförsäljning och därmed förenlig verksamhet.,2005-11-24,active,,,,
556699-5014,Formfocus AB,Formfocus AB,46499,,46499,RÅÅ,25270,MÅRTENSGATAN 14,"Aktiebolaget ska bedriva konsultverksamhet inom områdena ekonomi, ekonomistyrning, verksamhetsledning, management, affärsutveckling, organisation, marknadsföring och IT samt förvalta fast och lös egendom, och annan därmed förenlig verksamhet.",2006-03-14,active,,,,
556710-2925,EV-Livs AB,EV-Livs AB,47112,,47112,NORRFJÄRDEN,94531,PORSNÄSTORGET 3,Bolaget har till föremål för sin verksamhet att bedriva detaljhandelsrörelse med dagligvaror inom ICA-verksamheten i Sverige och därmed förenlig verksamhet.,2006-09-05,active,,,,
556700-4386,Hippovitae AB,Hippovitae AB,46380,,46380,SANKT OLOF,27745,TÅGHUSA 1:42,Bolaget skall bedriva handel med hästprodukter samt därmed förenlig verksamhet.,2006-03-22,active,,,,
556700-8015,Affärskonsult U.P.D AB,Affärskonsult U.P.D AB,46649,,46649,LINKÖPING,58224,SANKT LARSGATAN 6 B,Bolaget skall bedriva försäljning av kassaregister och kassaterminaler samt därmed förenlig verksamhet.,2006-03-28,active,,,,
556692-6241,Navitex Trading AB,Navitex Trading AB,46491,,46491,GÖTEBORG,41269,SKÅRSGATAN 62,"Bolaget skall bedriva import och handel med sport- och fritidsartiklar samt textilier. Dessutom skall bolaget äga och förvalta fast egendom, handla med aktier och andra värdepapper samt bedriva därmed förenliga verksamheter.",2005-12-05,active,,,,
556691-3397,Wuppermann Tube and Steel AB,Wuppermann Tube and Steel AB,46820,,46820,BILLDAL,42737,BILLDALS SOMMARVÄG 26,"Bolaget ska bedriva tillverkning, försäljning och handel av och med stålprodukter av alla dess slag, särskilt av rör och rörkomponenter samt stålplattprodukter och övertagande av industrirepresentation.",2005-11-24,active,,,,
556684-4337,A. C. Däckservice Aktiebolag,A. C. Däckservice Aktiebolag,47820,,47820; 95320,HULTSFRED,57739,VERKSTADSGATAN 4,"Föremålet för bolagets verksamhet är däckservice, handel med däck, bilvård, reconditionering av bilar, bilreparationer, äga och förvalta fast och lös egendom och därmed förenlig verksamhet.",2005-08-09,active,,,,
556670-7609,Pratensis AB,Pratensis AB,46210,,46210; 71129,GRIMSLÖV,34255,OPPARYD GUNNARÅS 1,"Bolagets verksamhet är att odla och försälja fröer, växter, växtkonsultationer samt därmed förenlig verksamhet.",2004-11-12,active,,,,
556690-6532,Dina ögon i Söderhamn AB,Dina ögon i Söderhamn AB,47742,,47742,SÖDERHAMN,82630,NORRA HAMNGATAN 9 B,Bolaget skall bedriva försäljning och utprovning av optiska artiklar samt äga och förvalta fast egendom och värdepapper och därmed förenlig verksamhet.,2005-11-17,active,,,,
556684-7231,Uffes Blås Aktiebolag,Uffes Blås Aktiebolag,47691,,47691; 77220,DEJE,66930,ÄLVDALSVÄGEN 29,"Bolaget skall bedriva försäljning och uthyrning av blås- instrument, samt utföra service och reparationer av musik- instrument, samt därmed förenliga verksamheter.",2005-08-22,active,,,,
556691-1300,ACJ Marketing AB,ACJ Marketing AB,47711,,47711,HÖLLVIKEN,23642,PORSVÄGEN 16,Bolaget skall bedriva utveckling och försäljning av hudvårdsprodukter samt därmed förenlig verksamhet.,2005-11-23,active,,,,
556687-0621,Salema Vattenteknik AB,Salema Vattenteknik AB,46649,,46649; 71124,NORRKÖPING,60378,MOA MARTINSONS GATA,"Bolaget ska bedriva försäljning av vattenreningsutrustning, konsultverksamhet i vattenreningsfrågor samt därmed förenlig verksamhet.",2005-10-05,active,,,,
556515-9950,Arcus Sweden AB,Arcus Sweden AB,46340,,46340,STOCKHOLM,10392,BOX 7471,"Bolaget skall på licens framställa och försälja, importera och exportera alkoholhaltiga drycker samt idka annan därmed förenlig verksamhet.",1995-07-13,active,,,,
556677-1100,Regnbågsvävar AB,Regnbågsvävar AB,47771,,47771; 47552,NORA,71331,PRÄSTGATAN 31,"Bolaget skall bedriva grossiströrelse med varor såsom smycken, hantverk, presentartiklar och kläder samt därmed förenlig verksamhet.",2005-03-03,active,,,,
556678-4269,Våga Vara Sur AB,Våga Vara Sur AB,46340,,46340,STOCKHOLM,11331,SANKT ERIKSGATAN 96,"Bolagets verksamhet ska vara att importera sprit, vin och öl för försäljning till grossist och restaurang. Bolagets verksamhet skall även vara att utföra konsultuppdrag och analyser av hanteringsrutiner inom flygindustrin och därmed förenlig verksamhet.",2005-03-21,active,,,,
556681-1567,Kvicksunds Oljeimport AB,Kvicksunds Oljeimport AB,46810,,46810; 47791,VÄSTERÅS,72591,ÖSTRA BÄRBYVÄGEN 20,"Bolagets verksamhet skall bestå av import och handel med oljeprodukter samt lantbruksmaskiner, motorer, smörjutrustning och oljecisterner, handel med värdepapper, antikviteter, frimärken och konst, äga och förvalta fastigheter samt därmed förenlig verksamhet.",2005-05-25,active,,,,
556698-5437,Gamla Stans Te och Kaffehandel AB,Gamla Stans Te och Kaffehandel AB,47272,,47272,SOLNA,16957,RÅSUNDAVÄGEN 67 A,"Te och Kaffehandel, butiks & distansförsäljning till privat- & företagskunder. Import & export av te, kaffe & tillbehör.",2006-02-20,active,,,,
556699-5493,Öberg Bensin AB,Öberg Bensin AB,47300,,47300; 47112; 77110,JÄRFÄLLA,17737,ASPNÄSVÄGEN 23,"Bolaget ska bedriva försäljning av drivmedel, smörjmedel, billtillbehör, tobak, livsmedel, kiosk, uthyrning av bilar och kärror samt därmed förenlig verksamhet.",2006-03-15,active,,,,
556710-8963,2Get Wild Scandinavia AB,2Get Wild Scandinavia AB,46420,,46420; 47711; 46491,JULITA,64396,ASPÅVÄGEN 9,"Bolaget skall bedriva import och försäljning av fritidsrelaterade produkter och tjänster såsom kläder och tillbehör även arrangemang av jakter, konferenser och utbildningar. Förvaltning och värdering av skogs och jordbruksfastigheter. Förmedling av export och import av trävaror samt därmed förenlig verksamhet.",2006-09-14,active,,,,
556702-5126,Prosa bokförlag AB,Prosa bokförlag AB,46471,,46471,SORUNDA,14897,ÅKERBY 14,Bolaget ska bedriva publicering och försäljning av 	skönlitteratur/böcker samt därmed förenlig verksamhet.,2006-04-22,active,,,,
556700-3362,Fimack AB,Fimack AB,47300,,47300; 47820,GÖTEBORG,41664,RANTORGET 1,Bolaget skall bedriva handel med varor och tjänster inom petroleum- och dagligvarusektorn samt därmed förenlig verksamhet.,2006-03-21,active,,,,
556713-2104,4050142 Marias Servicehandel AB,4050142 Marias Servicehandel AB,47260,,47260; 47621; 47242,LINKÖPING,58185,"GARRNISONSVÄGEN,PLAN 1",Bolaget skall driva detaljhandel främst i form av kiosk och servicebutik ävensom idka därmed förenlig verksamhet.,2006-10-18,active,,,,
556701-6737,Nöjesbutiken i Karlskoga AB,Nöjesbutiken i Karlskoga AB,47242,,47242; 47401; 77220; 96230,KARLSKOGA,69133,SKOLGÄRDESVÄGEN 2 D,"Bolaget skall hyra ut och sälja videofilmer, DVD-filmer, TV-spel och dataspel, bedriva kiosk-, café-, spel- och lotteriverksamhet samt idka därmed förenlig verksamhet.",2006-04-06,active,,,,
556717-7315,Yield Retail Borås AB,Yield Retail Borås AB,47300,,47300; 47820; 95311; 47112; 56110,BORÅS,50750,HULTAGATAN 49,Bolaget ska bedriva bensinstationsverksamhet samt därmed förenlig verksamhet.,2006-12-14,active,,,,
556691-8198,Eco Design Sweden AB,Eco Design Sweden AB,47771,,47771; 32120; 68203; 95250,ÅHUS,29631,KÖPMANNAGATAN 33,"Bolaget ska tillverka, sälja och reparera smycken samt idka därmed förenlig verksamhet.",2005-11-29,active,,,,
556504-4038,Tanja Unlimited i Göteborg Aktiebolag,Tanja Unlimited i Göteborg Aktiebolag,47711,,47711,GÖTEBORG,41133,MOLINSGATAN 13,"Bolaget skall bedriva utbildning, marknadsföring, konsultverksamhet inom reklam och layout, atelje-reklamarbete, handel med textilier samt därmed förenlig verksamhet.",1995-01-19,active,,,,
556679-7246,Cavista i Sverige AB,Cavista i Sverige AB,46630,,46630,SKÄNNINGE,59634,LÖVINGSBORG 1,"Bolaget ska bedriva handel och utveckling av produkter och system inom dataområdet, handel med värdepapper och därmed förenlig verksamhet.",2005-04-26,active,,,,
556681-7960,Radixicis Scandinavia AB,Radixicis Scandinavia AB,46501,,46501; 46491,GRÅBO,44373,BJÖRBOÅSEN 14,Aktiebolaget ska bedriva export och import av dagligvaruhandel och varuhussortiment och marknadsföring inom IT avseende programvaror samt därmed förenlig verksamhet.,2005-06-13,active,,,,
556670-1271,BS Brand- och Larmtjänst AB,BS Brand- och Larmtjänst AB,46649,,46649,KRYLBO,77554,FABRIKSGATAN 7,Bolaget skall utföra service och försäljning av brand och larmredskap och därmed förenlig verksamhet.,2004-11-09,active,,,,
556687-1686,Forza Åre AB,Forza Åre AB,47300,,47300; 47112; 77110,ÖSTERSUND,83130,STORGATAN 30,"Bolaget skall bedriva restaurang-, bensin-, och livsmedelsrörelse samt annan därmed förenlig verksamhet.",2005-10-06,active,,,,
556697-9398,House of Martens AB,House of Martens AB,46160,,46160,HUDIKSVALL,82455,KÖPMANBERGSVÄGEN 1 B,"Bolaget skall bedriva handel med kläder, fritids- och presentartiklar samt industriförnödenheter i form av personlig skyddsutrustning och därmed förenlig verksamhet.",2006-02-02,active,,,,
556680-1089,V.H Fastighetskonsult AB,V.H Fastighetskonsult AB,47711,,47711; 47631; 47632,VÄRMDÖ,13936,HÄSTKROKEN 21,"Bolaget ska bedriva konsultverksamhet inom fastighetsbranschen. Bolaget skall vidare verka inom fastighetsförvaltning, fastighetsutveckling, förändringsledning samt processledning kopplat till hyresgästanpassningar och lokalstrategier samt bedriva därmed förenlig verksamhet.",2005-05-03,active,,,,
556681-8471,Furuliden 2 AB,Furuliden 2 AB,46190,,46190,STOCKHOLM,11336,BIRKAGATAN 6,"Bolaget ska bedriva stöd och support inom försäljning och marknadsföring mot detaljhandeln, storhushåll och servicehandeln samt bedriver därmed förenlig verksamhet.",2005-06-14,active,,,,
556694-4442,PARX AB,PARX AB,46460,,46460,SALTSJÖBADEN,13336,SKIDBACKSVÄGEN 8,Bolagets verksamhet är att äga och förvalta värdepapper och därmed förenlig verksamhet.,2005-12-19,active,,,,
556702-5332,Vette Småland AB,Vette Småland AB,47811,,47811; 71122,GRÖNSKÅRA,57993,Postbacken 7 B,Bolaget skall bedriva handel med bilar samt därmed förenlig verksamhet.,2006-04-22,active,,,,
556701-5093,DRG Company AB,DRG Company AB,47260,,47260; 92000,HELSINGBORG,25219,SÖDERGATAN 58,"Bolaget skall bedriva försäljning av dagligvaror, lotter och tips samt därmed förenlig verksamhet.",2006-04-05,active,,,,
556703-4540,Globalex AB,Globalex AB,47910,,47910,DJURSHOLM,18263,TULEVÄGEN 7,"Konsultverksamhet inom hälsovård, utbildning inom life science och medicin. Medicinsk forskning, tillverkning av optiskt mätinstrument och diagnostiska produkter samt marknadsföring inom bioteknik, life science, medicinsk diagnostik, läkemedels- utveckling och därmed förenlig verksamhet.",2006-05-05,active,,,,
556685-6604,Beauty Trading Göteborg AB,Beauty Trading Göteborg AB,46450,,46450; 47751,VÄSTRA FRÖLUNDA,42669,UPPEGÅRDSVÄGEN 61,"Bolaget skall bedriva försäljning av kosmetika, bijouterier, förvaltning av fastigheter och värdepapper samt därmed förenlig verksamhet.",2005-09-13,active,,,,
556705-0025,Smarthem Sverige AB,Smarthem Sverige AB,47123,,47123,NORRKÖPING,60228,IMPORTGATAN 30,"Bolaget skall sälja kök-, bad- och tvättprodukter samt textilier och därmed förenlig verksamhet.",2006-05-31,active,,,,
556692-0301,Verktygskocken MV AB,Verktygskocken MV AB,46620,,46620,UPPLANDS VÄSBY,19466,KOTTGRÄND 4,Bolaget ska bedriva försäljning av handverktyg och verktygsmaskiner samt försäljning av fritidsprodukter samt därmed förenlig verksamhet.,2005-11-30,active,,,,
556691-8511,Galleri 55 AB,Galleri 55 AB,47692,,47692; 47791,VÄSTERVIK,59350,CEDERFLYCHTSGATAN 12  LGH 1101,"Bolaget ska sälja och förmedla konst och antikviteter, bedriva varumärkesutveckling samt därmed förenlig verksamhet.",2005-11-29,active,,,,
556703-8004,ARC Östersund AB,ARC Östersund AB,47632,,47632; 95290,ÖSTERSUND,83150,FÄRJEMANSGATAN 15,"Aktiebolagets verksamhet ska vara att bygga hus, vindskydd och dylikt, att lägga tak i plåt, golv och andra ytskikt, att måla in- och utvändigt, att isolera, utföra byggnadssnickeriarbeten och andra bygg-, tak- och anläggningsarbeten. Vidare skall verksamheten bestå i reparation och agenturhandel med cyklar, skidutrustning och därtill hörande artiklar, parti- och butikshandel med sport och fritidsartiklar. Verksamheten ska också bestå i tillverkning av byggnads- och inredningssnickerier, cyklar, andra möbler, andra kontors- och butiksmöbler. Slutligen ska verksamheten vara byggnadsteknisk konsultverksamhet, idrottsskola med cykel och utförsåkning, arrangerande av äventyr på skidor och cykel samt övrig utbildning.",2006-05-10,active,,,,
556706-7581,TETRE Jenny och Rikard Aktiebolag,TETRE Jenny och Rikard Aktiebolag,47711,,47711,HÄRNÖSAND,87131,TRÄDGÅRDSGATAN 2,"Föremålet för bolagets verksamhet är försäljning av dam, herr och barnkläder samt idka därmed förenlig verksamhet.",2006-07-03,active,,,,
556695-3419,4061378 Butängen AB,4061378 Butängen AB,47300,,47300; 47112,NORRKÖPING,60370,ÅNESTADSGATAN 201,Bolaget ska driva detaljhandel främst i form av kiosk och servicebutik ävensom idka därmed förenlig verksamhet.,2005-12-28,active,,,,
556681-2003,Thomas Backman Production AB,Thomas Backman Production AB,47711,,47711; 14210,GÄVLE,80320,NORRA SLOTTSGATAN 7,Bolagets verksamhet skall vara produktion och handel med textilvaror.,2005-05-26,active,,,,
556533-1120,Book Kontor AB,Book Kontor AB,46472,,46472; 46492,JÖNKÖPING,55627,PER RÖSIÖS VÄG 10 A,"Bolaget skall bedriva handel med kontorsvaror såsom kopieringspapper, toner, kontorsmaskiner såsom kopiatorer, räknare och därmed förenlig verksamhet.",1996-08-14,active,,,,
556700-5250,Tofo design & unika möbler AB,Tofo design & unika möbler AB,47551,,47551; 46471,GÖTEBORG,41267,PILFINKSGATAN 7,"Handel och import av möbler, antikviteter och inredningsdetaljer.",2006-03-23,active,,,,
556684-5961,Junköfiskarn AB,Junköfiskarn AB,47230,,47230,LULEÅ,97106,BOX 186,Bolaget skall bedriva fiske samt handel med fisk ävensom idka därmed förenlig verksamhet.,2005-08-17,active,,,,
556703-1017,SÅ VVS och Energi AB,SÅ VVS och Energi AB,46842,,46842,BRO,19740,ULLEVIVÄGEN 18,"Föremålet för bolagets verksamhet är att sälja, projektera och installera utrustning inom berg- och sjövärme samt alla förekommande tjänster i VVS området och därmed förenlig verksamhet.",2006-05-02,active,,,,
